gettodaze,"@ForeverWintr You were right, I actually did need the `get_standardized_name`! For some reason, even passing `include_family=False, include_tlt=False` still included the `tlt` and `family_id` in the column name of `f_rafi_size`, I'm guessing because the column name was already the standardized name. ```python f_rafi_size = factory.frame_from_recipe(recipe_objects.FrameRecipe([pu_rafi_size_single_country_column])) f_rafi_size = product_history.standardize(f_rafi_size, -1) ``` So now I have ```python3 purssc_name = pu_rafi_size_single_country_column.get_standardized_name(     family_id=product_history.delivery_history.family_id) COLUMN_ORDER = [     '{co_id_field:-1}',     '{name_field:-1}',     '{sedol_field:-1}',     '{ticker_field:-1}',     '{mic_field:-1}',     '{country_field:-1}',     '{industry_field:-1}',     '{SECURITY_TYPE:-1}',     '{SECURITY_TYPE_SUB:-1}',     '{bics_3_code:-1}',     '{bics_3:-1}',     '{bics_4_code:-1}',     '{bics_4:-1}',     '{bics_5_code:-1}',     '{bics_5:-1}',     '{bics_6_code:-1}',     '{bics_6:-1}',     purssc_name, # using the get_standardized_name here     '{mkt_cap_column:-1}',     '{adj_mkt_cap_column:-1}',     '{float_field:-1}',     '{volume_usd_field:-1}',     'previous_weight',     'live_weight',     'client_weight',     '{capacity_field:-1}',     ] ```"
ForeverWintr,"Interesting. Can you show me what you were running that included the tlt and family_id when you expected it not to?  `ProductHistory.standardize` lets you omit those two components (or at least it's supposed to), but the `FrameFactory` doesn't. The reason is that `ProductHistory` is already specific to a family/tlt, but the `FrameFactory` isn't. It's possible that e.g. `'{sedol_field:-1}'` maps to a different `field` in one family than it does in another, unfortunately.   For that reason I think it's best to include family and tlt in the FieldAnchors you're using here, if you're still using them. "
brandtbucher,"```suggestion     def _pre_process_loaded_data(cls, data: Frame) -> Frame: ```"
brandtbucher,"```suggestion     def _pre_process_loaded_data(cls, data: Frame) -> Frame: ```"
brandtbucher,```suggestion ```
brandtbucher,Maybe break this out into a module- or class-level constant?
gettodaze,"Sure, the example is: ``` >>> f_rafi_size = factory.frame_from_recipe(recipe_objects.FrameRecipe([pu_rafi_size_single_country_column])) >>> f_rafi_size.columns.display_wide() <Index> {pu_rafi_size_single_country:-1:rae_dy:RAPC} <<U44> >>> product_history.standardize(f_rafi_size, -1, include_family=False, include_tlt=False).columns.display_wide() <IndexGO> {pu_rafi_size_single_country:-1:rae_dy:RAPC} ```"
gettodaze,"I see, it is more robust to include family and tlt even in the `ProductHistory.standardize` frames. I now have the new column order like this: ```python3         COLUMN_ORDER = [             co_id_field,             f'{{name_field:-1:{family_id}:{tlt}}}',             f'{{sedol_field:-1:{family_id}:{tlt}}}',             f'{{ticker_field:-1:{family_id}:{tlt}}}',             f'{{mic_field:-1:{family_id}:{tlt}}}',             f'{{country_field:-1:{family_id}:{tlt}}}',             f'{{industry_field:-1:{family_id}:{tlt}}}',             f'{{SECURITY_TYPE:-1:{family_id}:{tlt}}}',             sec_type_sub_field,             f'{{bics_3_code:-1:{family_id}:{tlt}}}',             f'{{bics_3:-1:{family_id}:{tlt}}}',             f'{{bics_4_code:-1:{family_id}:{tlt}}}',             f'{{bics_4:-1:{family_id}:{tlt}}}',             f'{{bics_5_code:-1:{family_id}:{tlt}}}',             f'{{bics_5:-1:{family_id}:{tlt}}}',             f'{{bics_6_code:-1:{family_id}:{tlt}}}',             f'{{bics_6:-1:{family_id}:{tlt}}}',             purssc_name,             f'{{mkt_cap_column:-1:{family_id}:{tlt}}}',             f'{{adj_mkt_cap_column:-1:{family_id}:{tlt}}}',             f'{{float_field:-1:{family_id}:{tlt}}}',             f'{{volume_usd_field:-1:{family_id}:{tlt}}}',             'previous_weight',             'live_weight',             'client_weight',             f'{{capacity_field:-1:{family_id}:{tlt}}}',             ] ```"
nekobon,"`current_sales` is already defined in factors, and this seems too simple to need a new class. How about to use it directly?  ```python factor = factors.Factors(                 last_fy=self.spec.last_fy,                 measures=self.spec.measures)  factor.current_sales[si] ```"
nekobon,"Maybe it makes sense and cleaner to make `calculate_greenhouse_gas` return intermediate data, too."
nekobon,How about for helper functions to return Seriess or Frames so that you can avoid converting them back to forth from tabledict?
nekobon,It seems a little unsafe to switch behavior by hasattr. Maybe confirming not having is_ff_field_pre_ci would add more security. Is there any other way to switch the behavior? By spec?
vhquang,"I completely agree. That is in my plan to do, as I can use my column tracker to implement it cleaner. However, the `calculate_greenhouse_gas` is also used by CTI. To make that refactor, I will need to make change in CTI as well. I want to minimize code change for faster review and fast merge, since we will need this for production build this week. I can refactor code after we deliver portfolio (and have test coverage)."
vhquang,"Can you elaborate more? Do you mean like: ``` table.add_column_from_function(field_carbon_intensity,     lambda row: row[field_carbon_footprint] / row[field_revenue] ``` That could be an interesting solution. I can avoid convert back/forth. I just need to handle NaN/None correctly."
vhquang,Thank you!!!! I have no idea I can do that!
ForeverWintr,"I see the confusion. `factory.frame_from_recipe` returns a table that is already standardized, so standardizing it again with `product_history.standardize` doesn't change anything (perhaps that's what you already understood).   You could `factory.unstandardize` it, then `product_history.standardize`, but including the family_id like you've done is better. Looks good!"
vhquang,"Both Vigeo and ISS if-branch will produce `is_ff_field_pre_ci` attr. But Vigeo execution will not calculate Carbon Footprint (and that won't change in the future, or I hope so).  Explicit defining in spec has been brought up couple time. Maybe I really should have done it."
nekobon,"These columns are added in a separate function. If we don't add them there, and the function simply returns the Series(es) and Frame(s), you can use it as is here and add in the table."
nekobon,"I think it will be a lot easier to maintain in the future! Besides, the Vigeo version is now outdated, so it will be removed eventually. Preparing for easy removal is usually a good idea."
gettodaze,"Great! And oh, I now realized too that my previous comment didn't make sense. I meant: You were right, I actually did need the `get_standardized_name`! For some reason, even passing `include_family=False`, `include_tlt=False` still included the `tlt` and `family_id` in the *standardized* name of `f_rafi_size`, I'm guessing because the *tlt and family id* were already the standardized name. :sweat_smile: "
gettodaze,Were you thinking to perhaps keep this code somewhere?
gettodaze,"```suggestion def index_on_or_before_geu_date(attr_history: AttrHistory, date: datetime.date):     '''Return the history index of the most recent distribution containing geu date on or before `date`''' ```"
gettodaze,"We talked about it in code review, but -> tp.Type[CascadeSpec]"
gettodaze,"Maybe `with_wt` could be named `weights_raw` (to be a bit more clear), like below?"
gettodaze,"I'm not sure where this table gets used, but it might be a good idea to remove the security-specific columns, just in case. I see some of the columns vary within a given company: ``` >>> with_wt.loc[with_wt[reader.co_id_field]=='7257877'].T <Frame> <Index>               819                  547                  <int64> <Index> SHARES                19236000.0           488200.0 WEIGHTS               0.000167567553       8.86890000e-06 PRICE                 nan                  nan SECURITY_NAME         Aluminum Corporat... Aluminum Corporat... CURRENCY_CODE         nan                  nan SEDOL                 6425395              B1WLHY0 CUSIP                 nan                  nan TICKER                nan                  nan ISIN                  CNE1000001T8         CNE1000000T0 no_id                 False                False src_weight            0.000167567553       8.86890000e-06 sedol_from_ticker     nan                  nan sedol_from_isin_pnote nan                  nan ID_BB_COMPANY         7257877              7257877 missing_co_id         False                False weight                0.000168022301232... 8.89296860e-06 co_weight             0.000176915269833... 0.000176915269833... <object>              <object>             <object>  >>> by_co.head().T <Frame> <Index: ID_BB_COMPANY> 16857643             8957976              153737               117929               153370               <object> <Index> SHARES                 6631406.0            21863600.0           94039000.0           18261057.0           1694631.0 WEIGHTS                0.066602394377       0.065490924063       0.04645132968        0.037323508808       0.014364771322 PRICE                  nan                  nan                  nan                  nan                  nan SECURITY_NAME          Alibaba Group Hol... Tencent Holdings ... Taiwan Semiconduc... Samsung Electroni... Naspers Limited C... CURRENCY_CODE          nan                  nan                  nan                  nan                  nan SEDOL                  BP41ZD1              BMMV2K8              6889106              6771720              6622691 CUSIP                  nan                  nan                  nan                  nan                  nan TICKER                 nan                  nan                  nan                  nan                  nan ISIN                   US01609W1027         KYG875721634         TW0002330008         KR7005930003         ZAE000015889 no_id                  False                False                False                False                False src_weight             0.066602394377       0.065490924063       0.04645132968        0.037323508808       0.014364771322 sedol_from_ticker      nan                  nan                  nan                  nan                  nan sedol_from_isin_pnote  nan                  nan                  nan                  nan                  nan ID_BB_COMPANY          16857643             8957976              153737               117929               153370 missing_co_id          False                False                False                False                False weight                 0.06678314130916     0.06566865466442112  0.04657739024303153  0.043024274601791715 0.014403754730508329 <object>               <object>             <object>             <object>             <object>             <object> ```"
gettodaze,"Just for my own knowledge, is this `top_level_tool.RAPC` `tlt` argument meaningful for GEIUs, or is it just a placeholder? If the latter, would it make sense to make `tlt` optional in history keys?"
gettodaze,"```suggestion             group: tp.Tuple[recipe_objects.LiveSecProductAligned, ...], ```"
gettodaze,Part of me wonders how it would be to subclass `Key`s instead of having nested keys. Does the current approach help in creating keys in some way?
gettodaze,I see there is still a `TODO` here
vhquang,"This will be done in #1336, where I can apply the change to other portfolio and can properly test it, and not feel rush to make production build."
vhquang,"I refactor `add_revenue` to return Series. The carbon is calculated in process_pre_carve, which is a correct place, but far away from where it being used. The raw CI calculation is done in process_in_carve just because of the dependency of ScoreInput.  I agree with your preference with working on Series/Frame over retrieving from table_dict. Overall I don't like using table_dict as the ""drawer"" storage, where we store data in one place and access it from another place. But our methodology uses table_dict heavily, and also there is no clear better alternative."
gdevanla,You can consider using date_util.get_timestamp_str() for this.
gdevanla,you probably need utcnow()
gdevanla,Can you please explain how this function is used? When/Where it is called? I ask since this is may not work if this is invoked across different workers depending on how this function is used.
gdevanla,Maybe this is simpler:   time.time() // (5*60)
chaburkland,"This is only called  in `disque.py:post_job_to_db`. Basically, before disque registers an incoming job as a new one, it first goes to the tool and calls this method to determine any existing jobs already meet that search criteria.  Thus, it's my understanding that this is not happening in a multi-worker context. If the scheduler determines an incoming job is a duplicate, it won't add it to the db, and thus no worker will pick it up."
gdevanla,"Thanks for the explanation. Yeah, your set up should work fine in this case. "
chaburkland,"To be clear, you no longer want to fill NaNs from the `interm_frame`?"
chaburkland,`sr = sr = `!!
vhquang,Thank you for catching this typo. :facepalm: 
vhquang,"Yes, that is correct. I update the description of the PR to clarify why we would want that. I didn't expect the PR got review so fast. But thank you very much for the responsive review!"
chaburkland,"Okay that's what I thought, but the PR's title was a tiny bit confusing to me so I wanted to double check! And you're welcome :)"
ForeverWintr,"I was afraid to remove it because I wasn't sure this would work, but now it should be removed. Thanks for catching it!"
ForeverWintr,"Thanks for taking such a close look at this! I agree, keeping those other columns is potentially confusing once the table has been reindexed to company level. I think the only columns that should be kept are (co) `weight` and `ID_BB_COMPANY`, in fact. I'll remove the rest."
ForeverWintr,"That history_key is actually used to get a distribution history, from which we get a spec, that we then use to build a GEIU key. It's convoluted!  It is important to use the `RAPC` tlt here though, because I want to use the build's spec. blend specs are different, and I'm not sure how to use them to get a geiu.  "
ForeverWintr,Thanks! I make that mistake a lot!
ForeverWintr,"I find subclassing DataClasses to be frustrating at times, as the autogenerated `__init__` introduces some requirements on the order of fields in the class. In this case I think having keys that contain other keys makes them easier to use though. For example, the `LiveKey` and it's `geiu_key` attribute are used in different places in the factory, and the `GeiuKey` alone is used as a key in a cache. If `LiveKey` subclassed `GeiuKey`, I'd have to pull only the `GeiuKey` fields out in order to check the cache."
ForeverWintr,Thanks for catching that! 
gettodaze,"Ah, I see! That makes sense now; even in blends, I remember always getting the build in order to find the GEU date."
nekobon,"Does this comment mean `base_comp` should never be None, or `url_comp == base_comp` should be always True if `base_comp` is None?"
nekobon,This change is awesome! Thank you!
nekobon,I'm curious. Do we prefer tp.Any over the string version to avoid the circular import?
nekobon,How about to name them starting with `IO` to follow the hierarchical naming convention? 
nekobon,How about to put this URL (or a part of this URL) as a module-level constant?
nekobon,Is this BASE_URL for testing?
nekobon,"Are the `output_folder` and `zipped_folder` supposed to be the same? If so, making the same name would help. If can you add a comment about how they are related?"
nekobon,TODO here
nekobon,TODO here
chaburkland,"It basically asserts that the beginning of `base_url_iter` exactly matches `url_iter`. `zip_longest` will return `None` when a shorter iterable is exhausted. ```python >>> for a, b in zip_longest(range(2), range(4)):             print(a, b)  0 0 1 1 None 2 None 3 ```  It's probably too convoluted, but it seemed the safest way to check when I first wrote this."
chaburkland,"I'm not exactly sure. I found this same pattern in the `uroborus_tool.py`, so I changed it here for consistency. I didn't actually investigate it...  https://github.com/ResearchAffiliates/invsys/blob/default/disque/core/tool_types/uroborus_tool.py#L70"
chaburkland,"If you think it's best I will change it. It just sounds so ugly to me to read `RoutineIOCPIQuery`, `RoutineIODeriveWSFUSDFundamentals`, and `RoutineIODeriveWSFLocalFundamentals`"
chaburkland,Ah yeah I forgot about this. I'll put it as a module-level constant for now. Can you think of a better place for it?
chaburkland,Good catch. I'll fix this.
chaburkland,"They're not the same. The output folder is an unzipped folder where the `io_deliverable` will be written to, so that the portal tool_type can zip and upload it to the static server. The zipped_folder is alway (outside of testing) going to be the path to the downloaded zip file from the static server."
gdevanla,Do we really want to memoize this?   My understanding is you will have to remember the `extra_salt` anytime your file changes. Is my understanding correct?
gdevanla,You can do this in one move using  `bbg_fields.iter_series(axis=1)`
gdevanla,"Do you even need this class attribute? Can't we just call this function when needed rather than build up the dict over here. The dict construction here would be eager and be created in processes even when this class is not used, but this module is imported."
gdevanla,May be throw an error here? That way we can fix this function when we see types that we are not handling. Looks like so far we are handling most of the types we care about.
gettodaze,I like these
gettodaze,What's the purpose of keeping this test commented out?
chaburkland,"I wasn't brave enough to remove it, and I couldn't skip it because it imports `statsmodels` and we don't have that in our requirements so it fails linting. I can just remove this as it's been dead code for at least 2 years now, and there's no reason to keep it around anymore."
nekobon,"How about to do this check out side, to avoid calling this per row?"
nekobon,"Please add a little more in the comment, such as ""include small due to QSR"""
brandtbucher,"@flexatone, I believe this is a bug in the old code (note that it is comparing `bs_valid.keys()` with itself, which would never fail).  I believe the intent was to compare `bs_valid` with `bs_local`, which is what I've done here. I just thought I'd ping you since this code hasn't been touched in 9 years."
nekobon,I think you meant `Dev+KR` here
brandtbucher,What are these two lines doing? Replacing a default grey background with white?  I think a comment would help here.
brandtbucher,"This doesn't need to be imported at function scope, right?  Also, please add `ansi2html.*` to the last heading in `mypy.ini`. That way it won't complain about this line."
brandtbucher,"Perhaps change the name to something like this? `str_to_html` makes me think I won't be getting a `str` back!  ```suggestion     def ansi_to_html(cls, s: str) -> str: ```"
gdevanla,Later on we should use the entries in DataGroupShortNames as keys here. That way we have only one definition.
gdevanla,Do you think we can add this as an attribute to the BEAP platform resource class in inventory. That way all API related configuration can be in one place. Something to consider.
gdevanla,"I think to be more explicit, the type of `account_type` here could be `AccountType`. That way you can pass around the enum value and unpack it to a `str` right before you call `bloomberg API`."
gdevanla,"Here is you use an enum, you can say `account_type.value` to get the`str` back"
gdevanla,You can pass `AccoutType.persec` here.
gdevanla,Can the type of `account_type` here `AccountType` rathar than a str?
ForeverWintr,"Thanks! I wasn't sure what was correct for this field actually, so I copied the single country benchmarks. I see now that they had no other region information, however, so `Dev+KR` makes sense. "
vhquang,I am curious. Which linting show for this change? My current IDE and lint config don't show anything for this.
vhquang,"Yes, I agree this is a bug. Though I am not sure if we want to keep this check. My understand is that we only care about the weight change while validating builds. Over time we add more files into the build (report, factset file, aggregate client file) that we don't care much.  Let merge this change and see how many tests will fail, and whether it worth to fix it or abandon this check."
vhquang,"Couple points I don't understand on this change, can you clarify? - Why is there an [abstract] error? It looks like all writers implement the needed abstract method. - Since this is in a loop, shouldn't the type error only happen at run time and not static checking? - If this is a mypy error, wouldn't it better in this case to leave it and tag the author to fix it, than ignore it?"
vhquang,Did pylint complain about 1-char variable in this case?
vhquang,Why would it be better to remove the typehint in this case?
vhquang,"~There are other places in our codes that I see people specifying return None. And I think the intention is to make it explicit when we add data into the table and return that data, versus not return anything. That is not consistent throughout our code.~  ~Also, I see doc from mypy that uses explicit return None. Isn't that the recommended from mypy?~  /nevermind: I didn't fully expand the function to its return statement. The type of the return `sleeve_pid` is `str`, if you don't mind update this function."
brandtbucher,The type is already annotated a few lines above. It's an error to annotate the same name more than once in the same scope.
brandtbucher,"Unannotated functions like this currently aren't checked by mypy. This PR updates `mypy.ini` with `check_untyped_defs = True`, so a few errors like these started showing up.  We were already checking for this (`name-match`) in typed functions."
brandtbucher,"Great, thanks!"
brandtbucher,```suggestion ```
brandtbucher,```suggestion     raise IndexError(f'there is no geu date on or before {date}') ```
brandtbucher,```suggestion ```
brandtbucher,```suggestion ```
brandtbucher,"Won't this raise? ```suggestion     with pytest.raises(IndexError):         data_retrieval.get_delivered_index_on_or_before_date(             attr_hist,             datetime.date(2018, 2, 11)) ```"
brandtbucher,```suggestion     def get_holdings_from_db(self) -> tp.Optional[sf.Frame]: ```
brandtbucher,"```suggestion                 f""no live holdings for:\n{self}\n{pm_key}\n"")) ```"
brandtbucher,```suggestion     dtype_mapping = dict(HoldingsLiveWriter.COLUMNS.values()) ```
brandtbucher,```suggestion ```
brandtbucher,"```suggestion     """"""latest psu dist as latest delivered"""""" ```"
brandtbucher,"```suggestion         return f""{prog_path} --date {data_date}"" ```"
brandtbucher,"```suggestion     def construct_command_line(cls, data_date: str) -> str: ```"
brandtbucher,"```suggestion     def is_data_available(cls, run_date: datetime.date) -> bool: ```"
brandtbucher,"```suggestion     def can_run(cls, run_date: str) -> bool: ```"
brandtbucher,Should this be `-1` as well?  ```suggestion         psu_dst = delivered.loc[delivered.index == year_mo].iloc[-1] ```
brandtbucher,"This branch has already passed on AgentQ, so presumably nothing is broken by this change."
johnjhawk,"No, I originally thought the same thing, but Chris convinced me that's not the case."
johnjhawk,"great, catch. I recently started raising instead of returning None. "
vhquang,"Very interesting. Thanks for explaining the answer in detail!  > Mypy checks code in loops!  So my understand was wrong. I thought code inside a loop wouldn't be reached by static checker, as I thought the same code frame is used by the loop, and static checker wouldn't know the value of that frame in each iteration until runtime. What did I got wrong in that understanding?  > We should really only use type: ignore comments when mypy has bugs that we can't easily work around. I think this is a good example of one.  Agreed! Especially after your explanation about the downcasting."
vhquang,Thanks for explaining it clearly!
vhquang,That is actually surprise to me. But the concern would be out of scope of this change.
brandtbucher,"> - Why is there an [abstract] error? It looks like all writers implement the needed abstract method.  The issue is a bit complicated. `itertools.product` is typed something like this:  ```py def product(__iter1: Iterable[_T1], __iter2: Iterable[_T2]) -> Iterator[Tuple[_T1, _T2]]: ... ```  Our arguments have type `Tuple[WSFRawWriter, WSFDerivedLocalWriter, WSFDerivedUSDWriter]` and `Tuple[Frequency, ...]`. However, to be compatible with the `product` signature, mypy downcasts them to `Iterable[_WSFWriterBase]` and `Iterable[Frequency]`. `_WSFWriterBase` is chosen because it's the best common base class that `WSFRawWriter`, `WSFDerivedLocalWriter`, and `WSFDerivedLocalWriter` can resolve to.  So, inside the loop, the type of `cls` isn't `Union[WSFRawWriter, WSFDerivedLocalWriter, WSFDerivedUSDWriter]`. It's just `_WSFWriterBase`. So mypy thinks instantiating it is an error.   > - Since this is in a loop, shouldn't the type error only happen at run time and not static checking?  Not sure what you mean by this. Mypy checks code in loops!  > - If this is a mypy error, wouldn't it better in this case to leave it and tag the author to fix it, than ignore it?  We should really only use `# type: ignore` comments when mypy has bugs that we can't easily work around. I think this is a good example of one."
brandtbucher,"> So my understand was wrong. I thought code inside a loop wouldn't be reached by static checker, as I thought the same code frame is used by the loop, and static checker wouldn't know the value of that frame in each iteration until runtime. What did I got wrong in that understanding?  Just because the code has a loop doesn't mean that mypy needs to loop over it (exactly like how mypy doesn't need to actually *call* a function to analyze it).  For example, consider this infinite loop:  ```py x = 0 while True:     x += 1 ```  Because mypy knows the *type* of `x`, it can just go over the loop body *once* and check that `+= 1` is a valid operation to perform on an `int`. Similarly, it doesn't need to actually loop to see that this code is illegal:  ```py x = 0 while True:     x += [] ```  One pass is fine."
brandtbucher,"No. Mypy sometimes has trouble distinguishing type *variables*, which are valid in code (`c = cct.Compare; x = c(...)`) from type *aliases*, which are valid in annotations (`c = cct.Compare; x: c = f()`). It has some heuristics to help it guess, and in this case it misidentified `c` an alias and complained about the subclassing below. Just inlining it fixed the ambiguity.  Hopefully [PEP 613](https://www.python.org/dev/peps/pep-0613) will help once Python 3.10 is stable!"
chaburkland,TODO
chaburkland,Wouldn't it be better to rename this SDKFieldDtype instead of commenting it out?
nekobon,"I wanted to talk with you before changing to secty code, as writer/reader pair (if both are there) needs to be updated together"
nekobon,I removed all `fields.DS_SEC_CODE` from our public interface and made all `fields.DS_SECTY_CODE`. I kept a comment here because `qad_mappings.py` is still only supporting 'ds_sec_code'.
brandtbucher,```suggestion             return cls.construct_command_line(                     data_date=sourcing_dates.data_date) ```
brandtbucher,"```suggestion def get_fill_in_co_sec_map(as_of_date: str, target_sedols: tp.Container[str]) -> pd.DataFrame: ```"
brandtbucher,```suggestion         if src_df is None: ```
brandtbucher,"```suggestion def get_mapped_carve_eav(         carve_product_ids: tp.Iterable[str], ```"
brandtbucher,"```suggestion             if isinstance(holdings_sf, sf.Frame) and holdings_sf.size: ```"
brandtbucher,"This is probably more idiomatic as:  ```suggestion         date_str = report_date.strftime(""%Y%m%d"") ```  Or, even better:  ```suggestion         date_str = f'{report_date:%Y%m%d}' ```"
brandtbucher,```suggestion         frame_recipe = recipe_objects.FrameRecipe(fr_weights_model) ```
brandtbucher,```suggestion         weights_model = ff.frame_from_recipe(frame_recipe) ```
brandtbucher,```suggestion         weights_model_frames.append(weights_model) ```
brandtbucher,"I find this form a bit more readable:  ```suggestion     weights_model_f = weights_model_f.relabel(columns=""{}_model"".format) ```"
brandtbucher,"Here too?  ```suggestion         columns=""{}_live"".format, ```"
brandtbucher,"```suggestion             [""--date"", date] ```"
brandtbucher,"```suggestion     geiu_sec = geiu_sec.relabel(columns=""{}_geiu_sec"".format) ```"
brandtbucher,"```suggestion     geiu_co = geiu_co.relabel(columns=""{}_geiu_co"".format) ```"
brandtbucher,"```suggestion     """"""cleanup and rename columns INPLACE."""""" ```"
brandtbucher,```suggestion     column_reorder = [ ```
brandtbucher,```suggestion     security_level = security_level[column_reorder] ```
brandtbucher,Maybe move this (and `column_name_map`) to module-level constants?
brandtbucher,"```suggestion     """"""create summary tab for daily holdings report"""""" ```"
brandtbucher,"```suggestion     """"""main function to create the daily holdings report"""""" ```"
brandtbucher,"This avoids two intermediate sets:  ```suggestion     cp_ids_all = {*cp_ids_live, *cp_ids_model} ```"
brandtbucher,"```suggestion     psur_co_f = psur_co_f.relabel(columns=""{}_psur"".format) ```"
brandtbucher,"```suggestion     date_str = f""{report_date:%Y%m%d}"" ```"
brandtbucher,Module-level constants?
brandtbucher,"```suggestion         c += ""_geiu_co"" ```"
brandtbucher,```suggestion def write_to_static_server(temp_file: str) -> str: ```
brandtbucher,"I sort of like this as one string.  ```suggestion     root_path = f""daily_holdings_report_{date}_{datetime.date.today():%Y%m%d}"" ```"
brandtbucher,```suggestion     weight_alert: sf.Frame) -> None: ```
brandtbucher,```suggestion     if missing_live_holdings.size: ```
brandtbucher,"```suggestion     return security_level.loc[         security_level[""weight_change""] > weight_change_threshold     ][display_columns] ```"
brandtbucher,"```suggestion                 f""Program was run in debug mode. Nothing was posted to static. Nor were any result notification emails sent.\nThe file was created here:\n{self.tmp_output_fp}"" ```"
brandtbucher,"```suggestion         help=""Don't push to static nor email."", ```"
brandtbucher,"This was hard for me to follow (and a comment was incorrect), so I took a stab at cleaning it up:  ```suggestion     if not weight_alert.size and not missing_live_holdings.size:         # no weight alert and no missing         msg = f""{msg}\nNo companies violate the {weight_change_threshold}x weight change threshold.""     elif not weight_alert.size and missing_live_holdings.size:         # no weight alert and missing         msg = f""{msg} {mlh}:\n{req_mlh.to_html()}""         subject = f""{mlh} {subject}""     elif weight_alert.size and not missing_live_holdings.size:         # weight alert and no missing         msg = f""{msg} {wca}:\n{weight_alert.to_html()}""         subject = f""{wca} {subject}""     elif weight_alert.size and missing_live_holdings.size:         # weight alert and missing         msg = f""{msg} {wca}:\n{weight_alert.to_html()}""         msg = f""{msg} {mlh}:\n{req_mlh.to_html()}""         subject = f""{wca} and {mlh} {subject}""     else:         assert False ```"
brandtbucher,"If you import `StaticServer` from inventory, you don't need to hardcode the machine name:  ```suggestion     upload_to_static(         server_root=server_root,         destination_folder=destination_folder,         source_fp=temp_file,         cleanup=True,         preserve_timestamps=True,         log=False,     )      return (         f""{StaticServer.get_url(host_only=True)}/{server_root}/{destination_folder}/{temp_file.split('/')[-1]}""     ) ```  Although I'm *pretty sure* that `upload_to_static` returns the upload location... so you *may* just want to try:  ```suggestion     return upload_to_static(         server_root=server_root,         destination_folder=destination_folder,         source_fp=temp_file,         cleanup=True,         preserve_timestamps=True,         log=False,     ) ```"
brandtbucher,"If you set the default value of `suffix` to `""""`, you can just do:   ```suggestion      name = f""{root_path}.xlsx"" ```"
vhquang,Got it. Thank you Brandt for the explanation and the example!
johnjhawk,"just removing the unneeded ==0 allows black to not wrap in parenthesis and put on a seperate line, that help for readability.  Thanks. "
johnjhawk,"I think so, it then gets them out of the processing code and make it easier to follow.  Thanks."
ForeverWintr,"Are you sleeping for `.2` seconds just so that the timestamp you get from time.time is `.2` seconds later? Why not just do `time.time() + 0.2`? You could also mock `time.time()`, but perhaps that's overkill. "
ForeverWintr,I think testing your understanding of time may be outside of the scope of a unittest. :). What if you just assert that the rounded timestamp is written to `attributes`?
chaburkland,"Yeah I'm sleeping just to guarantee that `time.time()` gives a different value. I know that it's excessive, but I like it. +0.2 would be better to avoid unnecessary sleeping though! And yeah, I didn't want to mock time "
chaburkland,I'm not exactly sure what you mean..
ForeverWintr,I think avoiding unnecessary sleeping is valuable. Consider that this probably increases the runtime of this test by a large factor (especially since you sleep twice). 
ForeverWintr,I was being glib. But what are you testing here? I think all that you need to test is that a timestamp is added to the attributes.   It seems like this test is also testing that `time.time()` divided by a constant does what you expect. I think that's unnecessary. 
chaburkland,I guess I'm trying to prove that the timestamp added `attributes` is rounded by a given interval. It's probably overly complicated though. I'll simplify it.
gdevanla,"alternatively, sometime having this code in this style is readable. But, I leave it to you in this case:  ``` if field_type in ('Real', 'Price, 'Integer/Real'):      ....  ```"
gdevanla,What happens if `field_type` does not match any of these types? Do we silently not populate those values? 
gettodaze,"Just curious, what is this used for?"
gettodaze,"Should we add the ""add companies screening"" comment here?"
gettodaze,Comment from here
gettodaze,```suggestion     ):         '''Add D and G score base on ISS data.'''         all_row = lambda _: True ```
gettodaze,```suggestion     ):         '''Add screening columns for passing criteria screens on ISS data.'''         self._add_to_table( ```
gettodaze,```suggestion         '''Add screening columns for passing criteria screens on Vigeo data.''' ```
vhquang,"This is for lazy type annotation (https://www.python.org/dev/peps/pep-0563/). Since all the class that I used for typehint is under `tp.TYPE_CHECK`, that import only works with type checker but not regular python execution. For regular execution, it needs to be `foo: 'Foo'` instead of `foo: Foo` (ie: need the `'` to avoid being evaluated)  On python 3.9, lazy evaluation for type is implemented as default behavior and we don't need to import `annotations` anymore. But we are still on 3.8, and I want to use this feature because it is nice."
vhquang,"Typehint for the mapping would be helpful here, especially as you already define `FactsetUploadConfig`."
vhquang,"I feel weird about the passage of setting `None` in `_get_client_directory` then checking `isna` here, especially as it goes through multiple functions in between.  An suggestion I could think of, is may be setting a constant `NO_DIRECTORY = None`, and used that constant in both places to make the passage clear. But I don't know if that is over-engineer or not. I will defer the preference to you."
vhquang,"I _think_ you intend to have `,` at the end. ```suggestion                     use_new_client_folder=use_new_client_folder, ```"
vhquang,"```suggestion                         use_new_client_folder=use_new_client_folder, ```"
vhquang,"```suggestion                 use_new_client_folder=True, ```"
vhquang,"I think it is better to have default value as `''` along with NOT NULL, so that we remove the ambiguity between NULL and empty string. (you would have to update `_get_client_directory` and `_prepare_tables` as well, but that won't increase the complexity we are already doing).  ``` ALTER TABLE portfolio_map ADD COLUMN factset_holdings_client_folder NOT NULL DEFAULT ''; ```"
